"CP ITEM_NO","DIMENSIONS","QTY AVAIL"
"RSKIBOOTKID15-1","STL-BLK/25.5/*",4
"RSKIBOOTKID15-1","STL-BLK/26.5/*",5
"RSKIBOOTKID15-2","STL-BLK/19.5/*",5
"RSKIBOOTKID15-2","STL-BLK/20.5/*",18
"RSKIBOOTKID15-2","STL-BLK/21.5/*",23
"RSKIBOOTKID15-2","STL-BLK/22.5/*",10
"RSKIPOLE","34/*/*",7
"RSKIPOLE","36/*/*",14
"RSKIPOLE","38/*/*",21
"RSKIPOLE","40/*/*",28
"RSKIPOLE","44/*/*",50
"RSKIPOLE","46/*/*",77
"RSKIPOLE","48/*/*",79
"RSKIPOLE","50/*/*",59
"RSKIPOLE","52/*/*",26
"RSNOBOARD-2009","100/*/*",3
"RSNOBOARD-2009","110/*/*",3
"RSNOBOARD-2009","115/*/*",2
"RSNOBOARD-2009","120/*/*",4
"RSNOBOARD-2009","125/*/*",4
"RSNOBOARD-2009","134/*/*",4
"RSNOBOARD-2009","139/*/*",3
"RSNOBOARD-2009","145/*/*",8
"RSNOBOARD-2009","151/*/*",10
"RSNOBOARD-2009","154/*/*",8
"RSNOBOARD-2009","155/*/*",12
"RSNOBOARD-2009","159/*/*",4
"RSNOBOARD-2009","160/*/*",7
"RSNOBOARD-2009","164/*/*",3
"RSNOBOARD-2009","90/*/*",1
"RSNOBOARD-2015","134/*/*",5
"RSNOBOARD-2015","138/*/*",5
"RSNOBOARD-2015","144/*/*",10
"RSNOBOARD-2015","150/*/*",13
"RSNOBOARD-2015","155W/*/*",14
"RSNOBOARD-2018","145/*/*",2
"RSNOBOARD-2018","150/*/*",3
"RSNOBOARD-2018","155/*/*",4
"RSNOBOARD-2018","155W/*/*",2
"RSNOBOARD-2018","160/*/*",2
"RSNOBOARD-2018","165W/*/*",3
"RSNOWBRDBOOT-2018","BLK/GRAY/10/*",5
"RSNOWBRDBOOT-2018","BLK/GRAY/8/*",5
"RSNOWBRDBOOT-2018","BLK/GRAY/9/*",5
"RSNOWBRDBOOT-ADULT","310/*/*",2
"RSNOWBRDBOOT-ADULT","315/*/*",2
"RSNOWBRDBOOT-KID","1/*/*",2
"RSNOWBRDBOOT-KID","2/*/*",3
"RSNOWBRDBOOT-KID","3/*/*",5
"RSNOWBRDBOOT16-1","BLK-GREY/10/*",14
"RSNOWBRDBOOT16-1","BLK-GREY/11/*",13
"RSNOWBRDBOOT16-1","BLK-GREY/12/*",9
"RSNOWBRDBOOT16-1","BLK-GREY/13/*",5
"RSNOWBRDBOOT16-1","BLK-GREY/6/*",2
"RSNOWBRDBOOT16-1","BLK-GREY/7/*",2
"RSNOWBRDBOOT16-1","BLK-GREY/8/*",3
"RSNOWBRDBOOT16-1","BLK-GREY/9/*",8
"RSNOWBRDBOOT16-2","BLK-LT BLUE/10/*",2
"RSNOWBRDBOOT16-2","BLK-LT BLUE/5/*",2
"RSNOWBRDBOOT16-2","BLK-LT BLUE/6/*",5
"RSNOWBRDBOOT16-2","BLK-LT BLUE/7/*",8
"RSNOWBRDBOOT16-2","BLK-LT BLUE/8/*",10
"RSNOWBRDBOOT16-2","BLK-LT BLUE/9/*",5
"RSNOWBROARDBOOT16-3","BLK-GREEN/4K/*",3
"RSNOWBROARDBOOT16-3","BLK-GREEN/5K/*",3
"RSNOWBROARDBOOT16-3","BLK-GREEN/6K/*",2
"RSNOWBROARDBOOT16-3","BLK-GREEN/7K/*",2
"RSNOWSH-2012","DAY TRIPPER 21/*/*",1
"RSNOWSH-2012","DAY TRIPPER 25/*/*",2
"RSNOWSH-2012","FLEX M/*/*",3
"RSNOWSH-2012","FLEX W/*/*",2
"RSNOWSH-2012","FRONTIER 25 M/*/*",3
"RSNOWSH-2012","FRONTIER 25 W/*/*",3
"RSNOWSH-2012","FRONTIER 30/*/*",2
"RSNOWSH-2012","FRONTIER 30 W/*/*",1
"SAN169","CHARCOAL/10/*",1
"SAN169","CHARCOAL/11/*",1
"SAN169","CHARCOAL/5/*",1
"SAN169","CHARCOAL/6/*",1
"SAN169","CHARCOAL/9/*",3
"SAN169","LIGHT GREY/10/*",1
"SAN169","LIGHT GREY/6/*",1
"SAN169","LIGHT GREY/9/*",1
"SPAC0004","BLUE/*/*",1
"TNF0472","TNF BLACK/M/*",1
"TNF0472","TNF BLACK/XXL/*",1
"TNF0472","TNF WHITE/L/*",1
"TNF0473","TNF MED GREYHTR/XL/*",1
"TNF0473","TNF MED GREYHTR/XS/*",1
"TNF0473","TNF MED GREYHTR/XXL/*",1
"TNF0474","FIERYRED/TNFBLK/OSFA/*",1
"TNF0474","TNFBLK/TNFBLK/OSFA/*",1
"TNF0475","TNF MEDGREYHTHR/OSFA/*",2
"VKL468","WHT/BLK/*/*",1
"TNF0444","TNF BLACK/L/LNG",1
"TNF0444","TNF BLACK/L/REG",1
"TNF0444","TNF BLACK/XXL/SHORT",1
"TNF0445","TRANBLUSNWPRNT/M/*",1
"TNF0445","TRANBLUSNWPRNT/S/*",1
"TNF0445","TRANBLUSNWPRNT/XS/*",1
"TNF0446","TNF BLACK/M/*",1
"TNF0446","TNF BLACK/S/*",1
"TNF0446","TNF BLACK/XS/*",1
"TNF0446","URBAN NAVY/L/*",1
"TNF0446","URBAN NAVY/M/*",1
"TNF0448","PERISCOPE GREY/L/*",1
"TNF0448","PERISCOPE GREY/M/*",1
"TNF0448","PERISCOPE GREY/S/*",1
"TNF0448","TNF BLACK/M/*",1
"TNF0449","TNF BLACK/L/R",1
"TNF0449","TNF BLACK/L/S",1
"TNF0449","TNF BLACK/M/L",1
"TNF0449","TNF BLACK/M/R",1
"TNF0449","TNF BLACK/S/L",1
"TNF0449","TNF BLACK/S/R",1
"TNF0449","TNF BLACK/XS/L",1
"TNF0449","TNF BLACK/XS/R",1
"TYR107","XL/*/*",1
"TYR128","38/*/*",1
"TYR128","40/*/*",1
"VKL622","161/*/*",1
"VKL623","163/*/*",1
"VKL633","90/*/*",1
"VKL636","75-100MM/*/*",2
"VKL643","110 MM/RED/*",1
"VKL644","GREEN/110/*",1
"VKL644","GREEN/115/*",1
"VKL644","RED/115/*",1
"VKL645","GREY/RED/*/*",1
"VKL646","BLK MATTE PRINT/*/*",1
"TNF0418","TNF BLACK/XL/*",1
"TNF0420","BRACKEN BROWN/L/*",2
"TNF0420","BRACKEN BROWN/XXL/*",1
"TNF0422","SHADY BLUE/XXL/*",1
"TNF0423","MID GREY/XL/*",1
"TNF0424","TNF BLACK/XL/*",1
"TNF0424","TURKISH SEA/XL/*",1
"TNF0426","TNF BLACK/L/*",2
"TNF0426","TNF BLACK/XL/*",2
"TNF0426","TNF BLACK/XXL/*",1
"TNF0427","TNF YELLOW/L/*",1
"TNF0427","TNF YELLOW/XL/*",1
"TNF0427","TNF YELLOW/XXL/*",1
"TNF0428","TNF BLACK/XL/*",1
"TNF0430","TNF BLACK/S/*",1
"TNF0431","ATOMIC PINK/S/*",1
"TNF0431","BOMBER BLUE/XXL/*",1
"TNF0431","TIN GREY/L/*",1
"TNF0431","TIN GREY/XS/*",1
"TNF0432","MED GREY HEAHER/M/*",1
"TRK877","12 1/2X2 1/4/SV 36MM/*",5
"TRK877","16X1.50-2.125/SV 36MM/*",17
"TRK877","18X1.75-2.125/SV 36MM/*",8
"TRK877","20X1.25-1.50/PV 48MM/*",10
"TRK877","20X1.50-2.125/SV 36MM/*",9
"TRK877","24X1.50-2.125/SV 36MM/*",3
"TRK877","26X1.25-1.75/PV 48MM/*",66
"TRK877","26X1.75-2.125/SV 36MM/*",2
"TRK877","26X2.00-2.40/PV 48MM/*",18
"TRK877","26X2.00-2.40/SV 48MM/*",20
"TRK877","27.5X2.00-2.40/PV 48MM/*",35
"TRK877","27.5X2.00-2.40/SV 48MM/*",63
"TRK877","29X1.75-2.125/SV 36MM/*",9
"TRK877","29X2.00-2.40/PV 48MM/*",34
"TRK877","29X2.00-2.40/SV 48MM/*",43
"TRK877","700X20-25C/PV 48MM/*",18
"TRK877","700X20-25C/PV 60MM/*",15
"TRK877","700X20-25C/PV 80MM/*",12
"VOL2854","CHARCOAL HEATHR/XS/*",1
"VOL2854","DEEP BLUE/S/*",1
"VOL2858","WRECKED INDIGO/XL/*",1
"VOL2859","DEEP BLUE/S/*",1
"VOL2859","WHITE FLASH/XS/*",1
"VOL2861","BLACK/XL/*",1
"VOL2861","MIDNIGHT BLUE/XL/*",1
"VOL2862","BLACK/XL/*",1
"VOL2865","BLACK/M/*",1
"VOL2865","BLUE/S/*",1
"VOL2865","CAMOUFLAGE/S/*",1
"VOL2866","BLACK GREEN/M/*",1
"VOL2866","BLACK GREEN/S/*",1
"VOL2867","BLACK/XS/*",1
"VOL2867","NAVY/M/*",1
"VOL2867","NAVY/S/*",1
"VOL2867","NAVY/XS/*",1
"VOL2868","BLACK GREEN/L/*",1
"VOL2868","BLACK GREEN/XL/*",1
"VOL2869","BLACK RED/M/*",1
"VOL2869","BLACK RED/S/*",1
"VOL2870","BLACK/L/*",1
"VOL2870","BLACK/S/*",1
"VOL2870","BLACK/XL/*",1
"VOL2871","BLACK/M/*",1
"VOL2871","BLACK/XS/*",1
"VOL2871","SHEPHERD/S/*",1
"HO2035","NAVY/M/*",2
"HO2035","NAVY/S/*",3
"HO2035","NAVY/XS/*",3
"HO2036","YELL/ASH/L-XL/*",18
"HO2036","YELL/ASH/S-M/*",18
"HO2036","YELL/ASH/SXL/*",6
"HO2037","50-90 LBS/*/*",12
"HO2040","BLK/YELLOW/L/*",3
"HO2040","BLK/YELLOW/M/*",3
"HO2040","BLK/YELLOW/S/*",2
"HO2040","BLK/YELLOW/XL/*",2
"HO2040","BLK/YELLOW/XS/*",1
"HO2041","BLK/PINK/L/*",2
"HO2041","BLK/PINK/M/*",3
"HO2041","BLK/PINK/S/*",2
"HO2041","BLK/PINK/XL/*",1
"HO2044","YELLOW/*/*",3
"HO2045","WHITE/*/*",15
"HO2047","NEON GREEN/*/*",2
"HO2049","BLUE/*/*",6
"HO2049","YELLOW/*/*",6
"HO2051","GREEN/*/*",25
"HO2051","ORANGE/*/*",25
"HO2051","WHITE/*/*",12
"HO2052","GREEN/*/*",25
"HO2052","ORANGE/*/*",25
"HO2052","WHITE/*/*",25
"HO2059","BLUE/*/*",4
"HO2060","BLK-BLUE/3XL/*",4
"HO2060","BLK-BLUE/L/*",10
"HO2060","BLK-BLUE/M/*",10
"HO2060","BLK-BLUE/S/*",6
"HO2060","BLK-BLUE/XL/*",8
"HO2060","BLK-BLUE/XXL/*",6
"HO2061","4-8.5/*/*",2
"HO2061","8-11/*/*",1
"KHL0561","MIST/L/*",1
"KHL0562","SLATE BLUE/XS/*",1
"KHL0566","KHAKI/12/*",1
"KHL0568","SHADOW/12/*",2
"ONL1589","SILVER MELEE/S/*",1
"ONL1590","SILVER MELEE/L/*",1
"ONL1590","SILVER MELEE/M/*",1
"ONL1591","NEONTANGERNEPNK/S/*",1
"ONL1591","NEONTANGERNEPNK/XS/*",1
"ONL1591","PYRANINE YELLOW/S/*",1
"ONL1591","PYRANINE YELLOW/XS/*",1
"ONL1594","BLK/GRAPH/10/*",2
"ONL1594","BLK/GRAPH/4/*",1
"ONL1594","BLK/GRAPH/6/*",2
"ONL1594","BLK/GRAPH/8/*",3
"ONL1595","RED/44/*",2
"PAT0874","SKYLINE:GREEN/*/*",1
"PAT0877","BLACK/XL/*",1
"POC0015","URANIUM BLK/M/L/*",1
"POC0016","BOHRIUM RED/M/*",1
"POC0017","WHITE/OSFA/*",1
"POC0020","HEXANE YELLOW/S/*",1
"POC0020","HYDROGEN WHITE/S/*",1
"POC0020","JULIA WHITE/L/*",1
"POC0020","JULIA WHITE/S/*",1
"POC0020","URANIUM BLK/M/*",1
"POC0020","URANIUM BLK/XL/*",1
"RSKIBLADERAZ","94 CM/*/*",5
"RSKIBOOTADULT","230/*/*",5
"RSKIBOOTADULT","235/*/*",10
"RSKIBOOTADULT","240/*/*",9
"RSKIBOOTADULT","245/*/*",16
"RSKIBOOTADULT","250/*/*",17
"RSKIBOOTADULT","255/*/*",33
"RSKIBOOTADULT","260/*/*",19
"RSKIBOOTADULT","265/*/*",65
"RSKIBOOTADULT","275/*/*",36
"RSKIBOOTADULT","285/*/*",39
"RSKIBOOTADULT","295/*/*",33
"RSKIBOOTADULT","305/*/*",24
"RSKIBOOTADULT","315/*/*",3
"RSKIBOOTADULT","325/*/*",3
"RSKIBOOTADULT","335/*/*",3
"RSKIBOOTADULT","345/*/*",3
"RSKIBOOTADULT15","ANTH-BLK/27.5/*",20
"RSKIBOOTADULT15","ANTH-BLK/28.5/*",20
"RSKIBOOTADULT15","ANTH-BLK/29.5/*",17
"RSKIBOOTADULT15","ANTH-BLK/30.5/*",9
"RSKIBOOTADULT15","ANTH-BLK/31.5/*",10
"RSKIBOOTADULT15","ANTH-BLK/32.5/*",4
"RSKIBOOTADULT15","ANTH-BLK/33.5/*",3
"RSKIBOOTADULT15","SILV-WHT/24.0/*",10
"RSKIBOOTADULT15","SILV-WHT/25.0/*",9
"RSKIBOOTADULT15","SILV-WHT/26.0/*",5
"RSKIBOOTADULT15","SILV-WHT/27.0/*",5
"SAL667","BLACK/RED/BLK/6/*",1
"SAN101","TAN/8/*",1
"SAN467","BLACK/11/*",1
"SAN467","DARK OLIVE/10/*",1
"SAN467","DARK OLIVE/7/*",1
"SAN467","DARK OLIVE/9/*",2
"SAN468","GREY/6/*",1
"SAN468","GREY/9/*",1
"SAN470","BLACK/9/*",2
"SAN471","RED BLANKET/8/*",1
"SAN472","SLUB BLACK/9/*",1
"SAN473","GREY WAFFLE/9/*",1
"SAN474","CHARCOAL/10/*",1
"SAN474","CHARCOAL/13/*",1
"SAN475","CHARCOAL/11/*",1
"SAN477","NATURAL/7/*",1
"SAN477","NATURAL/9/*",2
"TNF0306","BLACK/L/*",1
"TNF0306","BLACK/XL/*",1
"TNF0307","ASP GREY/GREY/M/*",1
"VKL404","74 MM/WHT/BLK/*",1
"VOL2806","BLACK/XL/*",1
"ROM149","BLACK/L/XL/*",1
"ROM149","BLACK/M/L/*",1
"ROM149","BLUE/L/XL/*",1
"ROM149","BLUE/M/L/*",2
"ROM150","PURPLE REIGN/M/L/*",1
"ROM150","PURPLE REIGN/S/M/*",2
"ROM151","152/*/*",1
"ROM151","155/*/*",1
"ROM151","157W/*/*",1
"ROM151","158/*/*",1
"ROM152","147/*/*",1
"ROM152","150/*/*",1
"ROM152","153/*/*",1
"ROM152","154W/*/*",1
"ROM153","147/*/*",1
"ROM153","152W/*/*",1
"ROM153","153/*/*",1
"ROM154","HEADBANG/L/XL/*",1
"ROM154","HEADBANG/S/M/*",2
"ROM155","ORANGE/L/XL/*",2
"ROM155","ORANGE/M/L/*",3
"ROM156","135/*/*",1
"ROM156","140/*/*",1
"ROM156","145/*/*",1
"ROM157","BLACK/S/*",3
"ROM158","BLACK/7/*",1
"ROM158","BLACK/8/*",1
"ROSP0003","BLK/ORG FLOW/25.5/*",1
"ROX1035","WHITE/XS 1-4/*",2
"ROX1037","WHITE/S/*",1
"SEIR065","HTHR GRY/L/*",5
"SEIR065","HTHR GRY/M/*",7
"SEIR065","HTHR GRY/S/*",2
"SEIR066","BLACK/OSFA/*",36
"SEIR069","BLACK/L/*",4
"SEIR069","BLACK/M/*",5
"SEIR073","BLACK/L/*",2
"SEIR073","BLACK/M/*",1
"SEIR073","BLACK/XXL/*",1
"SEIR076","BLACK/ADULT/*",8
"SEIR077","BLACK/ADULT/*",4
"SEIR078","BLACK/L/XL/*",20
"SEIR078","BLACK/S/M/*",13
"SEIR080","BLAZE-BLK/RED/JR/*",3
"SEIR082","BLACK/OSFA/*",31
"SEIR083","BLACK/JR/*",6
"SEIR084","BLACK/*/*",2
"SEIR086","LIME/*/*",2
"SEIR089","MULTI/*/*",5
"SMT285","BLACK/L/*",3
"SMT285","BLACK/M/*",4
"SMT287","MOUNTAIN PURPLE/S/*",1
"SMT289","MED GRAY/XL/*",1
"SMT290","CHARCOAL/S/*",1
"SMT290","MTN PURPLE/L/*",1
"SMT291","MEADOW MAUVE/L/*",4
"SMT291","MEADOW MAUVE/S/*",7
"SMT292","GRAPHITE/L/*",18
"SMT293","MEDITERRANGREEN/L/*",4
"SMT293","MEDITERRANGREEN/M/*",18
"SMT293","MEDITERRANGREEN/S/*",7
"SMT294","DARK BROWN/L/*",1
"SMT294","DARK BROWN/XL/*",2
"SMT295","DARK CASSIS/S/*",1
"SMT296","BLACK/L/*",1
"SMT296","BLACK/M/*",1
"SMT296","BLACK/S/*",1
"SMT297","BLACK/LIGHT GRY/L/*",1
"SMT297","BLACK/LIGHT GRY/M/*",1
"SMT297","BLACK/LIGHT GRY/S/*",1
"SMT297","BLACK/LIGHT GRY/XL/*",1
"SMT297","DRKBLUE/STEEL/XS/*",1
"SMT298","GRAY HEATHER/XL/*",1
"SMT299","BLACK/L/*",1
"SMT299","BLACK/M/*",2
"SMT299","BLACK/S/*",1
"SMT299","BLACK/XL/*",1
"SMT300","BLACK/L/*",2
"SMT300","BLACK/M/*",1
"SMT300","BLACK/XXL/*",1
"SMT301","BLACK/M/*",2
"SMT301","BLACK/XL/*",2
"SMT302","GRAPHITE/L/*",1
"SMT302","GRAPHITE/M/*",1
"SMT302","GRAPHITE/XL/*",1
"SMT303","CHARCOAL/M/*",1
"SMT303","CHARCOAL/XL/*",1
"SMT303","TANDOORI ORANGE/XL/*",1
"SMT304","DEEP NAVY/L/*",6
"SMT304","DEEP NAVY/M/*",11
"SMT304","DEEP NAVY/S/*",6
"SMT305","CHARCOAL/L/*",2
"SMT305","CHARCOAL/XL/*",5
"SMT305","DARK BLUE/L/*",2
"SMT305","DARK BLUE/XL/*",4
"SMT306","LT GRAY/L/*",11
"SMT306","LT GRAY/M/*",5
"SMT306","LT GRAY/XL/*",2
"SMT307","NAVY/L/*",23
"SMT307","NAVY/M/*",21
"SYR0069","RIVIERA-WHT-EVE/*/*",1
"SYR0074","BLK-VOLCANO/*/*",3
"TRAN048","NAVY/*/*",1
"TRAN055","BLACK-YELLOW/*/*",1
"TRAN060","BLACK/*/*",1
"TRAN062","BLACK-SILVER/*/*",2
"TRAN064","BLACK-SILVER/*/*",1
"TRAN066","AQUA BLUE/*/*",1
"TRAN067","PINK/*/*",1
"TRAN068","RED/*/*",1
"TRAN069","BLACK/*/*",2
"TRAN070","NAVY/*/*",1
"TRAN070","PURPLE/*/*",2
"TRAN071","BLACK/*/*",1
"TRAN072","BLACK-SILVER/*/*",1
"TRAN073","BLK/SILVER/*/*",2
"TRAN074","LIME/*/*",1
"TRAN075","PINK/*/*",1
"TRAN075","PURPLE/*/*",1
"TRAN077","RED/*/*",2
"TREV0004","BLK/YELLOW/XL/*",1
"TURB0001","SLATE/XL/*",1
"VOL2610","BRIGHT BLUE/L/*",1
"YAK083","2/*/*",2
"YAK083","3/*/*",2
"YAK083","9/*/*",2
"YAK102","Q102/*/*",1
"YAK102","Q126/*/*",2
"YAK102","Q128/*/*",1
"YAK102","Q132/*/*",1
"YAK102","Q20/*/*",7
"YAK102","Q35/*/*",1
"YAK102","Q58/*/*",2
"YAK102","Q62/*/*",1
"YAK102","Q79/*/*",1
"YAK102","Q99/*/*",1
"YAK176","C-2/*/*",2
"YAK176","C-3/*/*",1
"YAK221","A133/*/*",1
"YAK221","A150/*/*",1
"YAK221","A152/*/*",1
"YAK221","A153/*/*",1
"YAK246","M/*/*",1
"YAK251","A131/*/*",1
"YAK251","A135/*/*",1
"YAK251","A137/*/*",1
"YAK251","A151/*/*",1
"YAK251","A155/*/*",4
"YAK280","70""/*/*",1
"YAK281","L-70""/*/*",1
"YKT01","BLACK/M/*",9
"YKT01","BLACK/S/*",1
"YKT01","BLACK/XS/*",12
"YKT06","GREY/M/*",1
"SAL757","STRMWTHR/ACLIME/11.5/*",1
"SAL757","STRMWTHR/ACLIME/9/*",2
"SCR0187","BLK/CHARCOAL/*/*",1
"SCR0193","PURPLE PASSION/*/*",1
"SCR0209","AZALEA/*/*",1
"SCR0209","BLACK/*/*",1
"SCR0210","CHAR/BLK/RED/*/*",1
"SCR0211","HAW BLUE/KHAKI/*/*",1
"SCR0220","BLACK/LATTE/OSFA/*",1
"SCR0230","BLACK TWEED/OSFA/*",1
"SCR0235","BLACK/CHARCOAL/*/*",1
"SCR0240","MARSALA/OYSTER/*/*",1
"SCR0242","CHAR/SILV/TAN/*/*",1
"SCR0245","RED/CHARCOAL/*/*",1
"SCR0248","BLUE SKY/*/*",1
"SCR0250","SILVER/*/*",1
"SCR0256","PURPLE PASSION/*/*",1
"SCR0259","BLACK/*/*",1
"SCR0260","BLACK/LATTE/*/*",1
"SCR0261","WHITE/CHARCOAL/*/*",1
"STN0396","RED/M/*",2
"STN0423","BLACK/M/*",10
"STN0423","BLACK/S/*",4
"TNF0187","CERISE PINK/L-XL/*",1
"TNF0190","BLACK/RED/M/*",2
"VKL554","80/*/*",1
"VKL558","85MM/WHT-BLK-ANTHRA/*",1
"VKL559","85 MM/BLK-GRN-BLUE/*",9
"VKL711","GREEN/125/*",2
"VKL711","RED/115/*",1
"VKL711","RED/120/*",1
"VKL712","BLK/RED/WHT/L/*",2
"VKL712","BLK/RED/WHT/S/*",1
"VKL713","BLACK/ADJ/*",2
"VKL722","110 MM/BLACK/*",1
"VKL722","90 MM/BLACK/*",1
"VKL722","90 MM/GRAY/PURPLE/*",1
"VKL722","90 MM/WHITE/*",4
"VKL723","70MM/WHT/BLK/*",1
"WHT710","REDWOOD/L/*",1
"WHT710","REDWOOD/M/*",2
"WHT710","REDWOOD/XL/*",1
"WHT710","WREN/L/*",1
"WHT710","WREN/XL/*",3
"WHT710","WREN/XXL/*",1
"KHL0600","QUARTZ/L/*",1
"KHL0600","QUARTZ/M/*",1
"KHL0600","QUARTZ/S/*",1
"KHL0600","QUARTZ/XS/*",1
"KHL0603","BREEN/M/*",2
"KHL0603","BREEN/S/*",1
"KHL0603","BREEN/XS/*",1
"KHL0603","CLAY/L/*",1
"KHL0603","CLAY/M/*",2
"KHL0603","CLAY/S/*",1
"KHL0604","PAVEMENT/L/*",1
"KHL0604","PAVEMENT/M/*",1
"KHL0604","PAVEMENT/S/*",1
"KHL0604","STONE/M/*",1
"KHL0604","STONE/S/*",1
"KHL0604","STONE/XS/*",1
"KHL0606","ASH/L/*",1
"KHL0606","ASH/M/*",1
"KHL0606","ASH/XL/*",1
"KHL0607","SAGE/M/*",1
"KHL0607","SAGE/XS/*",1
"KHL0608","CARBON/M/*",1
"KHL0608","CARBON/XL/*",1
"KHL0609","DARK KHAKI/L/*",1
"KHL0611","ESPRESSO/L/*",1
"KHL0612","ESPRESSO/XL/*",2
"KHL0613","ALMOND/L/*",1
"KHL0613","ALMOND/M/*",1
"KHL0613","ALMOND/S/*",1
"KHL0613","ALMOND/XL/*",1
"KHL0613","ALMOND/XS/*",1
"KHL0614","OLIVE/S/*",1
"KHL0615","OAK/XL/*",1
"KHL0616","CARBON/S/*",1
"KHL0617","PAVEMENT/XS/*",1
"KHL0618","HARBOR/L/*",2
"KHL0619","SAGE/M/*",1
"KHL0619","SAGE/XL/*",1
"KHL0620","DARK KHAKI/L/*",1
"NRS096","SILVER/*/*",2
"NRS110","BLUE/*/*",1
"NRS120","BLACK/L/*",2
"NRS120","BLACK/M/*",1
"NRS120","BLACK/XL/*",1
"NRS120","BLACK/XXL/*",2
"PAT0668","VIOLETTI/XXL/*",1
"PAT1155","PUEBLO MAGENTA/XS/*",1
"PRN776","COOL GR SUNDIAL/XS/*",1
"PRN777","AQUABLOOM/XS/*",1
"QB991","BLACK/*/*",2
"QB991","GREEN/*/*",1
"REF0091","CORAL/7/*",2
"REF0091","CORAL/9/*",1
"REF0092","SUNSET CARAMEL/7/*",1
"REF0093","PEWTER/5/*",1
"REF0093","PEWTER/7/*",1
"SHE078","DARJEELING/*/*",1
"SHE081","RATHEE/M/*",1
"SHE082","JUNIPER/L/*",1
"SHE082","JUNIPER/M/*",1
"SHE082","JUNIPER/XL/*",1
"SHE082","JUNIPER/XXL/*",1
"SHE083","SAMUDRA/L/*",1
"SHE083","SAMUDRA/M/*",1
"SHE083","SAMUDRA/XL/*",1
"THIR0082","BLACK/6/*",1
"TRAA014","EBONY/*/*",1
"TRAA015","BLACK/L/*",1
"TRAA020","SWEET PNK/XS/*",1
"TRAA022","EBONY/L/*",1
"TRAA022","EBONY/S/*",1
"TRAA022","EBONY/XS/*",1
"TRAA023","BLACK/XS/*",1
"PAT1135","BLACK/M/*",1
"PAT1135","BLACK/XL/*",1
"PAT1135","FORGE GREY/L/*",2
"PAT1135","FORGE GREY/M/*",1
"PAT1135","FORGE GREY/XL/*",1
"PAT1139","SMOLDER BLUE/XXL/*",1
"PAT1140","BLACK/S/*",1
"PZ0239","WHITE/*/*",1
"REF0087","BLACK/BLACK/5/*",1
"REF0087","BLACK/BLACK/6/*",2
"REF0089","IRON/5/*",1
"REF0089","IRON/7/*",1
"REF0089","NOIR/7/*",1
"SAL712","145W/*/*",1
"SAL714","BLACK/L/*",1
"SAL714","BLACK/M/*",1
"SAL715","BLACK/S/*",1
"SAL716","RED/M/*",1
"SAL717","PINK/M/*",2
"SAL719","BLACK/12/*",1
"SAL720","BLACK/11/*",1
"SAL723","BLACK/5/*",1
"SAL723","BLACK/6/*",1
"SAL723","BLACK/7.5/*",1
"SAL723","BLACK/8.5/*",1
"SAL723","BLACK/9.5/*",1
"SAL724","BLACK/11/*",1
"SAL724","BLACK/12/*",1
"SAL724","BLACK/13/*",1
"SAL724","BLACK/13.5K/*",1
"SAL724","BLACK/2/*",2
"SAL725","BLACK/GOLD/10/*",1
"SAL725","BLACK/GOLD/5/*",1
"SAL725","BLACK/GOLD/7.5/*",2
"SAL725","BLACK/GOLD/8.5/*",1
"SAL725","BLACK/GOLD/9.5/*",1
"SAN478","GREY/10/*",1
"SAN478","GREY/9/*",1
"SAN479","CHARCOAL/GREY/14/*",1
"SAN483","BLACK/10/*",1
"SAN483","BLACK/9/*",1
"SAN484","CABARET/NASTURT/10/*",1
"SAN484","CABARET/NASTURT/7/*",1
"SAN485","NATURAL/10/*",1
"SAN485","NATURAL/9/*",1
"SAN486","BLACK/10/*",2
"SAN487","BLACK/12/*",1
"SAN487","BLACK/14/*",1
"SAN488","GREY/10/*",1
"SAN488","GREY/11/*",2
"SAN488","GREY/12/*",1
"SAN488","GREY/13/*",2
"SAN488","GREY/14/*",1
"SAN489","BLK/RED BLANKET/10/*",2
"SAN489","BLK/RED BLANKET/11/*",1
"SAN490","BLACK/WHITE/10/*",2
"SAN490","BLACK/WHITE/11/*",1
"SAN490","BLACK/WHITE/7/*",2
"SAN490","BLACK/WHITE/8/*",1
"SAN490","BLACK/WHITE/9/*",1
"SAN490","MOLTEN LAVA/10/*",1
"SAN490","MOLTEN LAVA/6/*",2
"SAN490","MOLTEN LAVA/7/*",2
"SAN490","MOLTEN LAVA/8/*",1
"SAN490","MOLTEN LAVA/9/*",2
"SAN491","BLACK/10/*",2
"SAN491","BLACK/11/*",1
"SAN491","BLACK/12/*",2
"SAN491","BLACK/13/*",1
"SAN491","BLACK/14/*",1
"SAN491","BLACK/9/*",1
"SCT916","BLACK/XL/*",1
"SCT917","BLACK/XXL/*",1
"SCT918","BLACK/XXL/*",1
"SCT923","GREY-BLACK/L/*",1
"SCT923","GREY-BLACK/XL/*",1
"SCT933","BLACK/AMPLIFIER/*",9
"SMOH0076","BLK PEARL/S/*",1
"THIR0117","BLACK/10/*",1
"THIR0117","BLACK/11/*",1
"THIR0117","BLACK/11.5/*",1
"THIR0117","BLACK/12/*",2
"THIR0117","BLACK/13/*",1
"THIR0117","BLACK/6/*",1
"THIR0117","BLACK/8/*",1
"THIR0117","BLACK/9.5/*",1
